dock_id,latitude,longitude,borough,zip_code,total_docks
,40.836274,-73.884308,The Bronx,10460,
,40.750181,-73.919998,Queens,11101,
,40.822545,-73.901824,The Bronx,10459,
,40.840494,-73.911479,The Bronx,10457,
,40.769219,-73.901001,Queens,11370,
,40.753441,-73.912402,Queens,11377,
,40.827230499624726,-73.917655795976316,The Bronx,10456,
,40.66065236872916,-73.9645904302597,Brooklyn,11225,
,40.765753,-73.90676,Queens,11103,
,40.766824,-73.930486,Queens,11106,
,40.752443,-73.929737,Queens,11106,
,40.818743,-73.890247,The Bronx,10474,
,40.758057,-73.909831,Queens,11377,
3215,0.0,0.0,,,18.0
,40.70861098096821,-73.92850399017334,Brooklyn,11237,
3480,0.0,0.0,,,18.0
,40.752372,-73.925384,Queens,11101,
,40.827629,-73.886659,The Bronx,10459,
,40.782465,-73.914527,Queens,11106,
,40.76072,-73.910989,Queens,11103,
,40.669801930896163,-73.994904756546021,Brooklyn,11215,
,0.0,0.0,,,
278,40.697665645665282,-73.984764390936149,Brooklyn,11201,20.0
455,40.75001986,-73.96905301,Manhattan,10017-6927,59.0
457,40.76695317,-73.98169333,Manhattan,10019,39.0
280,40.733319675849167,-73.995101319128921,Manhattan,10009,36.0
151,40.7220268482782,-73.9972367360392,Manhattan,10012,37.0
532,40.710451,-73.960876,Brooklyn,11249,45.0
476,40.743943137244209,-73.979660690991452,Manhattan,10016,48.0
3167,40.779668087556018,-73.980930444072854,Manhattan,10023,55.0
342,40.71739973,-73.98016555,Manhattan,10002,30.0
514,40.7608750206713,-74.0027766865707,Manhattan,100036,58.0
432,40.726217877109207,-73.983798548104545,Manhattan,10009,34.0
469,40.76344058,-73.98268129,Manhattan,10019,57.0
524,40.75527307,-73.98316936,Manhattan,,57.0
387,40.71273266,-74.0046073,Manhattan,10000,40.0
3110,40.727085858741425,-73.952991170181008,Brooklyn,11222,29.0
298,40.68683208,-73.9796772,Brooklyn,11227,36.0
528,40.742909020486913,-73.977060579675779,Manhattan,10016,39.0
,40.757420055259146,-73.9451328920541,Queens,11101,
3528,40.7713937,-73.9077436,Queens,11105,21.0
3363,40.7904828,-73.95033068,Manhattan,10029,34.0
484,40.75500254,-73.98014437,Manhattan,10036,48.0
268,40.719105369616521,-73.999733374609718,Manhattan,10013,28.0
445,40.7274079427966,-73.981420053292339,Manhattan,10009,79.0
437,40.680983385449785,-73.950047975945,Brooklyn,11233,24.0
308,40.71307915948865,-73.99851192669307,Manhattan,10038,29.0
336,40.73047747,-73.99906065,Manhattan,10012,36.0
3078,40.709249509653041,-73.960495322381021,Brooklyn,11211,28.0
315,40.70355377,-74.00670227,Manhattan,10041,29.0
380,40.734011429943884,-74.002938775211135,Manhattan,10014,42.0
343,40.697940002027366,-73.969868518233469,Brooklyn,11205,23.0
237,40.73047309,-73.98672378,Manhattan,10003,42.0
,40.799041392882977,-73.966494798660278,Manhattan,10025,
347,40.728821468332043,-74.008338524286231,Manhattan,10013,37.0
305,40.760957560539509,-73.967244679602032,Manhattan,10022,36.0
379,40.7491559993603,-73.991600001640265,Manhattan,10001,44.0
3113,40.730260023916493,-73.953939969619583,Brooklyn,11222,28.0
350,40.71559509,-73.9870295,Manhattan,10002,29.0
3159,40.774925135539732,-73.982665661723146,Manhattan,10023,34.0
403,40.72502876,-73.99069656,Manhattan,10009,32.0
3112,40.729059992827231,-73.957790008187771,Brooklyn,11222,33.0
359,40.755102669521825,-73.974986955403423,Manhattan,10037,64.0
265,40.72229346,-73.99147535,Manhattan,10012-3332,37.0
284,40.7390169185005,-74.00263761922244,Manhattan,10014,45.0
3409,40.6867443,-73.99063168,Brooklyn,11213,35.0
,40.69467,-73.90663,Brooklyn,11237,
402,40.7403432,-73.98955109,Manhattan,10010,45.0
83,40.68382604,-73.97632328,Brooklyn,11208,62.0
341,40.71782143,-73.97628939,Manhattan,10002,20.0
462,40.74691959,-74.00451887,Manhattan,10011,47.0
335,40.72903916264454,-73.994046496749121,Manhattan,10012,29.0
3458,40.763093872707969,-73.9783501625061,Manhattan,10105,40.0
456,40.7597108,-73.97402311,Manhattan,10055,35.0
361,40.716058659806265,-73.9919075903052,Manhattan,10002,46.0
3139,40.771184738234332,-73.964103616284788,Manhattan,10021,43.0
481,40.712604862844984,-73.962644025363048,Brooklyn,11211,26.0
259,40.701221278869696,-74.012342183360147,Manhattan,10004,41.0
529,40.7575699,-73.99098507,Manhattan,100036,44.0
3061,40.69622937,-73.94371094,Brooklyn,11206,21.0
3263,40.729420754725112,-73.990791721811718,Manhattan,10003,60.0
518,40.747803733130169,-73.973441901460333,Manhattan,10016,40.0
3379,40.790305114522468,-73.94755755834754,Manhattan,10029,35.0
444,40.7423543,-73.98915076,Manhattan,10001-7604,54.0
3532,40.78145,-73.9183302,Queens,11105,27.0
3466,40.756687206031792,-73.982577323913574,Manhattan,10036,34.0
498,40.74854862,-73.98808416,Manhattan,10001-2062,57.0
482,40.739355421636326,-73.999317826654561,Manhattan,10011,77.0
296,40.71413089,-73.9970468,Manhattan,10002,35.0
319,40.711390149752766,-74.009437006145248,Manhattan,10007,33.0
394,40.72521311,-73.97768752,Manhattan,10009,34.0
,40.69517,-73.90311,Queens,11385,
146,40.716250078717636,-74.009105904584786,Manhattan,10013,41.0
,40.754691750226016,-73.997401893138885,Manhattan,10001,
3125,40.747085822649261,-73.949772347830915,Queens,11101,46.0
2003,40.733857278432652,-73.98050521547593,Manhattan,10009,55.0
,40.768692,-73.9249574,Queens,11102,
,40.702013,-73.923769,Brooklyn,11237,
441,40.756014,-73.967416,Manhattan,10022,41.0
406,40.69512845,-73.99595065,Brooklyn,11201,34.0
3467,40.724946723594158,-74.00165855884552,Manhattan,10012,42.0
3502,40.7954121,-73.9441232,Manhattan,10037,29.0
3090,40.71774592,-73.95600096,Brooklyn,11249,31.0
422,40.770512997692293,-73.988038004327549,Manhattan,10019,79.0
363,40.70834698,-74.01713445,Manhattan,10280,49.0
398,40.69165183,-73.9999786,Brooklyn,11231,32.0
511,40.72938685,-73.97772429,Manhattan,10009:10010,34.0
3373,40.6750705,-73.98775226,Brooklyn,11215,27.0
3306,40.6662078,-73.98199886,Brooklyn,11215,23.0
344,40.685144312637711,-73.953809028051381,Brooklyn,11221,25.0
412,40.715815500691605,-73.994223662910159,Manhattan,10002,31.0
405,40.739323,-74.008119,Manhattan,10014,51.0
,40.6679411,-73.9588,Brooklyn,11225,
388,40.74971775054204,-74.00295034956963,Manhattan,10001,38.0
,40.756265,-73.964179,Manhattan,10022,
238,40.736196703546341,-74.008592076215621,Manhattan,10011,31.0
264,40.70706456,-74.00731853,Manhattan,10038,27.0
144,40.69839895,-73.98068914,Brooklyn,11251,19.0
195,40.70905623,-74.01043382,Manhattan,10005,45.0
3292,40.7857851,-73.957481,Manhattan,10129,44.0
3059,40.6933982,-73.939877,Brooklyn,11221,19.0
,40.7713615,-73.9246145,Queens,11106,
533,40.75299641,-73.98721619,Manhattan,10019,54.0
3135,40.77112927,-73.95772297,Manhattan,10021,41.0
3328,40.794999986426696,-73.96450000678665,Manhattan,10025,39.0
,40.81449,-73.936153,Manhattan,10037:10454,
3163,40.7734066,-73.97782542,Manhattan,10023-5104,43.0
3048,40.68402,-73.94977,Brooklyn,11216,19.0
3323,40.7981856,-73.9605909006,Manhattan,10025,60.0
143,40.692395010543343,-73.993379056985049,Brooklyn,11201,24.0
3505,40.805726,-73.936322,Manhattan,10037,33.0
3349,40.6729679,-73.97087984,Brooklyn,11217,36.0
3316,40.7989937,-73.9662173778,Manhattan,10025,47.0
310,40.689269417879835,-73.989128668987448,Brooklyn,11201,36.0
3096,40.71924,-73.95242,Brooklyn,11211,39.0
3146,40.77573034,-73.9567526,Manhattan,10028,47.0
3124,40.74731,-73.95451,Queens,11101,27.0
3331,40.8013434,-73.9711457439,Manhattan,10025,40.0
540,40.742756690786223,-73.982384173029544,Manhattan,10037,38.0
212,40.74334935,-74.00681753,Manhattan,10011,60.0
,40.75473,-73.93367,Queens,11101,
3358,40.6711978,-73.97484126,Brooklyn,11215,25.0
3418,40.6750207,-73.97111473,Brooklyn,11238,33.0
,40.7687620293096,-73.958407938480377,Manhattan,10035,
393,40.72299208,-73.97995466,Manhattan,10009,37.0
375,40.72679454,-73.99695094,Manhattan,10012,35.0
,40.708588942405811,-74.009354822358091,Manhattan,10045,
3313,40.6663181,-73.9854617,Brooklyn,11215,30.0
346,40.736528893443975,-74.006180265992569,Manhattan,10014,29.0
3151,40.772838403136454,-73.949892332089732,Manhattan,10075,45.0
3344,40.679043,-74.011169,Brooklyn,11231,20.0
501,40.744219,-73.97121214,Manhattan,10017-6927,79.0
500,40.762288254932145,-73.983361828576619,Manhattan,10019,53.0
3127,40.74966,-73.9521,Queens,11109,35.0
3629,40.809495347779482,-73.947764933109283,Manhattan,10027,33.0
3491,40.79747,-73.93504,Manhattan,10035,24.0
3101,40.720798223901262,-73.954847133335463,Brooklyn,11249,27.0
3372,40.7689738,-73.95482273,Manhattan,10021,39.0
397,40.68415748,-73.96922273,Brooklyn,11207,27.0
,40.763154,-73.920827,Queens,11369,
304,40.70463334,-74.01361706,Manhattan,10275,38.0
,40.818299,-73.960405,Manhattan,10027,
119,40.69608941,-73.97803415,Brooklyn,11251,19.0
,40.757920208794026,-73.966382145881653,Manhattan,10022,
449,40.76461837,-73.98789473,Manhattan,10019,31.0
3300,40.665146812754266,-73.976376067651231,Brooklyn,11215,26.0
,40.68989,-73.91458,Brooklyn,11221,
,40.701403172577251,-73.986726701259613,Brooklyn,11201-1832,
505,40.749012709972646,-73.988483951110609,Manhattan,10001,41.0
,40.70099,-73.93921,Brooklyn,11206,
3459,40.757632277394428,-73.969305753707886,Manhattan,10035,34.0
,40.740983,-74.001702,Manhattan,10017,
,40.815484,-73.935856,Manhattan,10037,
353,40.685395678667334,-73.9743145754883,Brooklyn,11217,27.0
164,40.75323098,-73.97032517,Manhattan,10017,47.0
3355,40.768008893059474,-73.96845281124115,Manhattan,10021,25.0
,40.723077468260804,-73.985836211275682,Manhattan,10002,
3016,40.720615301812394,-73.961663068497614,Brooklyn,11249,54.0
,40.765475692449527,-73.918115794658661,Queens,11103,
,40.7614376,-73.9411265,Queens,11101,
,40.68186,-73.959432,Brooklyn,11207,
3486,40.688417435531456,-73.984516581378344,Brooklyn,11217,30.0
3224,40.73997354103409,-74.005138725042343,Manhattan,10014,39.0
525,40.755941586464267,-74.002116295808221,Manhattan,10001,56.0
,40.67077670445007,-73.957680126303842,Brooklyn,11213,
3437,40.793134809866629,-73.977003693580627,Manhattan,10024,39.0
3490,40.79687900629191,-73.93726103842755,Manhattan,10029,31.0
3053,40.6900815,-73.947915,Brooklyn,11216,25.0
3430,40.719078911795641,-73.94223690032959,Brooklyn,11222,25.0
279,40.707710176332768,-74.001284472734682,,11201,37.0
,40.748,-73.9460927,Queens,11101,
3494,40.797911,-73.9423,Manhattan,10029,25.0
3523,40.7729,-73.916142,Queens,11102,26.0
3435,40.718822001184748,-73.995959993610356,Manhattan,10013,46.0
,40.7668,-73.9347774,Queens,11373,
,40.763954,-73.9646,Manhattan,10065,
483,40.73223272,-73.98889957,Manhattan,10009,35.0
,40.769247537482563,-73.935450377565246,Queens,11106,
,40.69757,-73.93098,Brooklyn,11221,
,40.67945,-73.90474,Brooklyn,11233,
327,40.715337902850422,-74.0165835374878,Manhattan,10282,40.0
3425,40.7892105,-73.94370784,Manhattan,10029,33.0
,40.7682,-73.9322662,Queens,11106,
,40.695317264745825,-73.990157199453236,Brooklyn,11201,
,40.701059991689746,-73.933179836565074,Brooklyn,11206,
,40.673723615661395,-73.963161034209676,Brooklyn,11238,
2002,40.716886995850047,-73.963197994394989,Brooklyn,11249,27.0
377,40.72243797,-74.00566443,Manhattan,10005,47.0
245,40.69327015524064,-73.977038739244861,Brooklyn,11201,23.0
,40.81,-73.9551508,Manhattan,10027,
,40.7658346,-73.9265474,Queens,11369,
3063,40.69527008,-73.95238108,Brooklyn,11235,20.0
,40.7671,-73.9169858,Queens,11101,
3117,40.735640019695865,-73.958660004923956,Brooklyn,11222,27.0
3319,40.666286973562578,-73.9889505310162,Brooklyn,11215,21.0
3533,40.8114323,-73.9518776,Manhattan,10040,34.0
233,40.693006720053781,-73.9898497156762,Brooklyn,11201,39.0
348,40.72490985,-74.00154702,Manhattan,10012,45.0
538,40.757421180632775,-73.9773862522671,Manhattan,10017,41.0
527,40.743898080167341,-73.975809896378564,Manhattan,10016,62.0
360,40.70717936,-74.00887308,Manhattan,10045,42.0
322,40.696192,-73.991218,Brooklyn,11231,32.0
271,40.685279774596452,-73.978056126088518,Brooklyn,11227,31.0
160,40.748195158206407,-73.978311714723773,,07740,26.0
463,40.74206539,-74.00443172,Manhattan,10019,25.0
365,40.68223166,-73.9614583,Brooklyn,11207,31.0
391,40.697601272362746,-73.993445581433889,Brooklyn,11201-1832,32.0
430,40.7014851,-73.98656928,Brooklyn,11201,27.0
409,40.6906495,-73.95643107,Brooklyn,11205,20.0
241,40.68981035,-73.97493121,Brooklyn,11221,23.0
152,40.71473993,-74.00910627,Manhattan,10007,29.0
320,40.717560757541811,-74.00557136378751,Manhattan,10013,39.0
399,40.68851534,-73.9647628,Brooklyn,11238,27.0
321,40.69991755,-73.98971773,Brooklyn,11201,27.0
354,40.6936314366446,-73.962235568528584,Brooklyn,11205,23.0
420,40.68764484,-73.96968902,Brooklyn,11238,28.0
2001,40.699688740766611,-73.979274932415578,Brooklyn,11251,15.0
3311,40.68763158162438,-74.0016255855426,Brooklyn,11231,21.0
3088,40.7160751,-73.952029,Brooklyn,11211,22.0
3327,40.7877214,-73.94728331,Manhattan,10029,27.0
3077,40.708770856086375,-73.950952577533172,Brooklyn,11211,33.0
3395,40.6763744,-74.00324957,Brooklyn,11231,19.0
3320,40.793889826498308,-73.963048765241581,Manhattan,10025,49.0
3258,40.750181563256831,-74.002184271812439,Manhattan,10001,37.0
3341,40.795346,-73.96186,Manhattan,10025-4403,59.0
3340,40.6753274,-74.0100698,Brooklyn,11231,21.0
3157,40.77518616486077,-73.944460531590607,Manhattan,10028,47.0
3138,40.774405455003,-73.961752653121934,Manhattan,10075,47.0
3116,40.73266,-73.95826,Brooklyn,11222,45.0
3387,40.7934337,-73.94945003,Manhattan,10029,25.0
3414,40.680944723477296,-73.975673317909227,Brooklyn,11213,33.0
3120,40.74161,-73.96044,Queens,11101,20.0
3404,40.6704922,-73.98541675,Brooklyn,11215,27.0
3114,40.73165141,-73.96161892,Brooklyn,11222,23.0
3084,40.71348658,-73.94792458,Brooklyn,11211,19.0
3237,40.753833434376219,-73.942676782608018,Queens,11101,31.0
3069,40.70411791,-73.94818595,Brooklyn,11221,30.0
3080,40.70934,-73.95608,Brooklyn,11211,21.0
3288,40.778301007561986,-73.948813412837,Manhattan,10128,39.0
3095,40.71929301,-73.94500379,Brooklyn,11211,26.0
3055,40.6883337,-73.950916,Brooklyn,11216,25.0
3338,40.7862586,-73.94552579,Manhattan,10028,31.0
3083,40.71247661,-73.94100005,Brooklyn,11207,33.0
3041,40.67890679,-73.94142771,Brooklyn,11213,25.0
3254,40.69231660719192,-74.014865756034851,Manhattan,10004,29.0
3098,40.71928,-73.94861,Brooklyn,11222,43.0
3472,40.742753830516044,-74.007473584417255,Manhattan,100014,39.0
3507,40.8045555,-73.9396861,Manhattan,10037,36.0
,40.757186,-73.932719,Queens,11106,
,40.752722013811884,-73.981236219406128,Manhattan,10110,
3348,40.677236,-74.015665,Brooklyn,11231,19.0
,40.728048571362606,-73.978811502456665,Manhattan,10009,
3325,40.7849032,-73.950503,Manhattan,10128,31.0
3413,40.6827549,-73.98258555,Brooklyn,11217,22.0
3044,40.6800105,-73.938475,Brooklyn,11216,27.0
3097,40.71921585,-73.9424469,Brooklyn,11222,19.0
3520,40.804372,-73.951475,Manhattan,10026,27.0
,40.808624912856018,-73.9596213787024,Manhattan,10115,
3309,40.7859201,-73.94860294,Manhattan,10129,30.0
,40.6791944,-73.9587903,Brooklyn,11238,
3457,40.763025942805193,-73.972095251083374,Manhattan,10022,46.0
3455,40.686808205034318,-73.980361819267273,Brooklyn,11217,35.0
3456,40.716380274507912,-73.948212717780962,Brooklyn,11211,22.0
3381,40.6777287,-73.99364123,Brooklyn,11231,21.0
3058,40.69237074,-73.93705428,Brooklyn,11221,24.0
3291,40.7933718,-73.97685115,Manhattan,10024,39.0
3375,40.7699426,-73.96060712,Manhattan,10035,35.0
,40.697950315695437,-73.970775604248047,Brooklyn,11205,
,40.676368,-73.952918,Brooklyn,11216,
,40.8067580818367,-73.960708230950232,Manhattan,10027,
3407,40.679097997216843,-73.987654745578766,Brooklyn,11215,23.0
,40.6740123,-73.9671457,Brooklyn,11238,
,40.7647,-73.9240312,Queens,11369,
3454,40.7103685423523,-73.947059512138367,Brooklyn,11222,24.0
3496,40.7923272,-73.9383,Manhattan,10029,25.0
3509,40.801193865065116,-73.9500738978376,Manhattan,10026,31.0
,40.7656251,-73.9136695,Queens,11103,
3394,40.6769993,-74.00647134,Brooklyn,112321,21.0
3493,40.799139,-73.9389152,Manhattan,10035,31.0
,40.745038029698705,-73.957539045103744,Queens,11109,
,40.807560084805658,-73.9391819303887,Manhattan,10035,
,40.679438811092879,-73.968043799134236,Brooklyn,11213,
,40.7638753,-73.9364848,Queens,11101,
,40.713811,-73.93515,Brooklyn,11211,
,40.743226810427473,-73.9744978312609,Manhattan,10016,
,40.788664991278843,-73.966800570487976,Manhattan,10025,
,40.678045,-73.962408,Brooklyn,11238,
,40.726378,-74.000472,Manhattan,10012,
,40.708317943663957,-74.005040824413285,Manhattan,10038,
,40.7003,-73.991581,Brooklyn,11201,
,40.7522689949664,-73.982079017233943,Manhattan,10018,
,40.72226,-73.93889,Brooklyn,11222,
,40.665816,-73.956934,Brooklyn,11225,
,40.70863,-73.91497,Queens,11385,
,40.709800209095654,-73.91726971772087,Queens,11385,
,40.813135,-73.909235,The Bronx,10455,
,40.71429,-73.93323,Brooklyn,11211,
,40.814394437915816,-73.953247368335724,Manhattan,10027,
,40.699304,-73.923044,Brooklyn,11221,
,40.732647,-73.99011,Manhattan,10003,
,40.830262,-73.923391,The Bronx,10452,
,40.683426,-73.984275,Brooklyn,11217,
,40.77485,-73.9342,Queens,11102,
,40.722481886382191,-73.959219306707382,Brooklyn,11249,
,40.7494985460252,-73.977292031131583,Manhattan,10016,
,40.69676,-73.92302,Brooklyn,11221,
,40.763154819103733,-73.939855098724365,Queens,11101,
,40.70183,-73.90625,Queens,11385,
,40.698458,-73.997178,Brooklyn,11201,
,40.70413,-73.90737,Queens,11385,
,40.708485,-74.002751,Manhattan,10038,
,40.70076,-73.93641,Brooklyn,11206,
,40.69714,-73.91566,Brooklyn,11237,
,40.677164894690591,-73.973827958107,Brooklyn,11217,
,40.826406,-73.937948,Manhattan,10039,
,40.819241,-73.941057,Manhattan,10030,
,40.84925,-73.93022,Manhattan,10033,
,40.840536,-73.919228,The Bronx,10452,
,40.768333,-73.992573,Manhattan,10019,
,40.70694,-73.90632,Queens,11385,
,40.70463,-74.01507,Manhattan,10275,
,40.69671,-73.92807,Brooklyn,11221,
,40.68319988172761,-73.911666423082352,Brooklyn,11236,
,40.82923,-73.936996,Manhattan,10039,
,40.704876,-73.919911,Brooklyn,11237,
,40.823498,-73.94386,Manhattan,10030,
,40.71773,-73.94051,Brooklyn,11211,
,40.72577,-73.94173,Brooklyn,11222,
,40.7639089,-73.9477213,Manhattan,10044,
,40.752149,-73.989539,Manhattan,10018,
,40.685650050578033,-73.915640196531783,Brooklyn,11233,
,40.825125,-73.941616,Manhattan,10039,
,40.704079975046788,-73.904080286961943,Queens,11385,
,40.69969,-73.9022,Queens,11385,
,40.812346,-73.946168,Manhattan,10030,
,40.717662097526137,-73.9487993939752,Brooklyn,11222,
,40.707174,-73.93581,Brooklyn,11206,
,40.7027,-73.92095,Brooklyn,11237,
,40.6998500974081,-73.971409965271917,Brooklyn,11251,
,40.842941,-73.938631,Manhattan,10032,
,40.835334,-73.9154,The Bronx,10456,
,40.69812,-73.90271,Queens,11385,
,40.72795,-73.95414,Brooklyn,11222,
,40.784596798848924,-73.949685394763947,Manhattan,10035,
,40.68929,-73.90951,Brooklyn,11207,
,40.698,-73.9127,Brooklyn,11237,
,40.792495194951108,-73.964170664630714,Manhattan,10025,
,40.725839967923747,-74.0076532959938,Manhattan,10013,
,40.751869514218747,-73.933492898941026,Queens,11101,
,40.834015,-73.908863,The Bronx,10456,
,40.844075,-73.917256,The Bronx,10452,
,40.819823,-73.912411,The Bronx,10455,
,40.6988,-73.9007,Queens,11385,
,40.765353803858659,-73.93986314535141,Queens,11101,
,40.839137,-73.941409,Manhattan,10032,
,40.841092,-73.892317,The Bronx,10457,
,40.813619,-73.939336,Manhattan,10037,
,40.83299,-73.94592,Manhattan,10032,
,40.816402,-73.919549,The Bronx,10451,
,40.82995,-73.898802,The Bronx,10459,
,40.68139,-73.90756,Brooklyn,11207,
,40.848282,-73.941343,Manhattan,10033,
,40.71401,-73.92793,Brooklyn,11415,
,40.810893,-73.927311,The Bronx,10037:10454,
,40.834457,-73.928381,The Bronx,10452,
,40.727243,-73.976831,Manhattan,10009,
,40.831327,-73.946665,Manhattan,10031,
,40.813539,-73.94521,Manhattan,10027,
,40.81899,-73.90202,The Bronx,10455,
,40.686519820193631,-73.913210273167351,Brooklyn,11207,
,40.811892,-73.904192,The Bronx,10458,
,40.7525758,-73.9364281,Queens,11101,
,40.816827307228913,-73.917337911471989,The Bronx,10451,
,40.805701,-73.925177,The Bronx,10454-4606,
,40.81093,-73.921606,The Bronx,10454,
,40.819746,-73.951819,Manhattan,10031,
,40.816355,-73.954295,Manhattan,10027,
,40.692,-73.92617,Brooklyn,11221,
,40.68281,-73.90623,Brooklyn,11207,
,40.83649,-73.918316,The Bronx,10452,
,40.852252,-73.937854,Manhattan,10033,
,40.826706,-73.888719,The Bronx,10459,
,40.83618,-73.939789,Manhattan,10032,
,40.82394,-73.894025,The Bronx,10459,
,40.825737,-73.927311,The Bronx,10451,
,40.83999,-73.90549,The Bronx,10457,
,40.815887,-73.911918,The Bronx,10455,
,40.6882,-73.90798,Brooklyn,11207,
,40.802554,-73.933509,Manhattan,10035,
,40.82281,-73.937413,Manhattan,10039,
3488,45.506364054011385,-73.5694634914398,Ville-Marie,H3A 1N9,5.0
,40.843264,-73.904867,The Bronx,10457,
,40.807408,-73.91924,The Bronx,10454,
,40.831762,-73.896853,The Bronx,10459,
,40.68461653897949,-73.987212851643562,Brooklyn,11217,
,40.80046,-73.92404,Manhattan,10454-4606,
,40.808633,-73.916124,The Bronx,10454,
,40.812304,-73.929153,The Bronx,10451,
,40.820302,-73.903944,The Bronx,10456,
,40.834124,-73.88955,The Bronx,10460,
,40.831305492672961,-73.917447924613953,The Bronx,10456,
,40.814046714606739,-73.911859355805248,The Bronx,10455,
,40.701573408737922,-73.90876293182373,Queens,11237,
,40.832081,-73.942386,Manhattan,10032,
,40.819999,-73.897263,The Bronx,10459,
,40.822217,-73.928939,The Bronx,10452,
,40.82057,-73.917579,The Bronx,10455,
,40.839312,-73.922423,The Bronx,10452,
,40.77977,-73.923162,Queens,11102,
,40.813991,-73.8855,The Bronx,10474,
,40.839443,-73.937044,Manhattan,10032,
,40.818215,-73.950988,Manhattan,10031,
,40.830179,-73.928747,The Bronx,10452,
,40.828847,-73.91769,The Bronx,10456,
,40.81989,-73.908351,The Bronx,10456,
,40.832314,-73.94102,Manhattan,10032,
,40.804168,-73.911545,The Bronx,10454,
,40.831444,-73.926226,The Bronx,10452,
,40.820578,-73.888271,,10474,
,40.829896,-73.907618,The Bronx,10456,
,40.832812,-73.929372,The Bronx,10452,
,40.843965,-73.920999,The Bronx,10452,
,40.837037,-73.890413,The Bronx,10460,
,40.776173,-73.959757,Manhattan,10075,
,40.839142,-73.925961,The Bronx,10452,
,40.828199,-73.903719,The Bronx,10456,
,40.835302,-73.895133,The Bronx,10460,
,40.82831,-73.942924,Manhattan,10031,
,40.824,-73.91089,The Bronx,10455-1201,
,40.778557,-73.919046,Queens,11106,
,40.836179136774753,-73.907301463227654,The Bronx,10456,
,40.751555,-73.915026,Queens,11101,
,40.654174482597362,-74.010486322510587,Brooklyn,11220,
,40.755763,-73.912715,Queens,11103,
,39.772924515691322,-72.203684694343991,,,
,40.83263,-73.925101,The Bronx,10456,
,40.816126,-73.891559,The Bronx,10474,
,40.756351,-73.936515,Queens,11101,
,40.829797,-73.931015,The Bronx,10452,
,40.760083,-73.907107,Queens,11377,
,40.757764,-73.907654,Queens,11377,
,40.839194,-73.888587,The Bronx,10460,
,40.759604471387945,-73.927144110202789,Queens,11101,
,40.646538367096483,-74.016587734222412,Brooklyn,11220,
,40.759057954185863,-73.918975442647934,Queens,11103,
,45.506074646227283,-73.568999022245421,Ville-Marie,H3A 1N9,
,40.772717,-73.906127,Queens,11101,
,40.661305977718541,-74.002798155313286,Brooklyn,11220,
,40.769673,-73.906018,Queens,11105,
,40.771203,-73.903865,Queens,11370,
,40.83899,-73.9109,The Bronx,10457,
,40.774306,-73.908335,Queens,11105,
3197,40.719251707409889,-74.03423398733139,,07311,30.0
,40.8358771,-73.8931428,The Bronx,10460,
,40.761294,-73.909562,Queens,11103,
,40.838315,-73.912604,The Bronx,10456,
,40.75388,-73.914952,Queens,11101,
,40.757357,-73.904726,Queens,11369,
,40.77813,-73.90842,Queens,11101,
,40.763328,-73.908782,Queens,11101,
,40.807239768115934,-73.907999014492759,The Bronx,10454,
,40.780478,-73.912212,Queens,11370,
,40.754164,-73.908906,Queens,11373,
,40.774798,-73.903787,Queens,11101,
,40.776168,-73.910485,Queens,11101,
,40.646377,-74.023087,Brooklyn,11220,
,40.755467,-73.986536,Manhattan,10036,
,40.669767091850026,-73.994743824005127,Brooklyn,11215,